Transaction_ID,Customer_ID,Date_of_Birth,Gender,Email,Phone_Number,Address,Signup_Date,Purchase_DateTime,Product_ID,Product_Category,Product_Price,Quantity,Discount_Code,Payment_Method,Device_Used,Delivery_Time_days,Customer_Satisfaction,Review_Text
T100935,C1901,1994-02-23,Female,cody.ramirez@yahoo.com,+92-334-7365080,"Quetta, Balochistan",2024-06-09,2025-05-18 11:49:07,P914,Beauty,39374.84,5,,Credit Card,Desktop,4,2,Set during perhaps actually again.
T100936,C1783,1982-02-13,Female,amanda.harvey@outlook.com,+92-343-1303581,"Karachi, Sindh",2021-06-01,2024-11-18 07:48:57,P722,Clothing,25624.82,1,NEW10,Easypaisa,Mobile,2,7,Long during anyone box manage policy box traditional forget.
T100937,C1589,1995-03-17,Female,edward.jenkins@hotmail.com,+92-335-9089526,"Karachi, Sindh",2021-05-27,2025-01-25 05:47:44,P842,Groceries,45338.23,2,NEW10,Credit Card,Desktop,5,2,Analysis however stock.
T100938,C1389,1956-10-16,Male,amy.ramirez@hotmail.com,+92-303-7494876,"Sialkot, Punjab",2021-08-04,2024-12-23 14:14:53,P776,Sports,46505.78,3,FREESHIP,JazzCash,Desktop,1,3,Industry air allow husband night response prove suddenly.
T100939,C1488,1966-01-04,Female,curtis.wilkerson@gmail.com,+92-349-7328832,"Karachi, Sindh",2023-01-31,2025-06-12 18:26:34,P275,Sports,13279.32,5,FREESHIP,JazzCash,Mobile,1,10,Our tell truth data five.
T100940,C1006,1989-09-14,Male,lydia.pham@gmail.com,+92-344-3101134,"Karachi, Sindh",2023-11-22,2024-11-08 22:05:37,P169,Electronics,23582.64,4,SALE20,Easypaisa,Mobile,4,3,Matter debate man become cost exist idea.
T100941,C1965,1966-03-04,Female,virginia.casey@hotmail.com,+92-327-8161079,"Faisalabad, Punjab",2024-11-19,2025-03-16 10:02:04,P461,Books,20617.52,1,FREESHIP,Debit Card,Mobile,6,2,Before edge drug to measure including plant table quickly drive choose theory before yet.
T100942,C1360,1975-04-22,Male,joshua.washington@outlook.com,+92-335-3311404,"Rawalpindi, Punjab",2024-04-05,2025-01-23 01:37:36,P637,Beauty,22815.79,4,,Cash,Desktop,7,4,Realize stage imagine half single center hotel four teach or coach result prove face.
T100943,C1305,1995-06-19,Female,kathryn.price@gmail.com,+92-307-8347629,"Peshawar, Khyber Pakhtunkhwa",2025-02-28,2025-07-25 09:47:13,P904,Clothing,36691.64,4,FREESHIP,Debit Card,Tablet,4,6,Specific ready same price again hospital.
T100944,C1771,2002-04-28,Male,francis.robinson@outlook.com,+92-307-7169127,"Multan, Punjab",2022-12-01,2025-09-14 21:44:00,P227,Electronics,31514.64,1,,JazzCash,Mobile,1,2,Beat project help admit.
T100945,C1399,1990-07-07,Male,paula.brown@hotmail.com,+92-322-4248834,"Multan, Punjab",2022-01-07,2025-10-11 12:20:11,P634,Electronics,27620.01,4,,Credit Card,Mobile,4,2,Operation nice full decade century theory husband.
T100946,C1873,1968-05-09,Male,kendra.wang.dvm@outlook.com,+92-321-8323671,"Lahore, Punjab",2021-11-16,2025-09-04 13:21:01,P686,Toys,8929.25,1,DISCOUNT5,Cash,Desktop,3,2,Role these receive cup doctor together suddenly travel high require.
T100947,C1913,1993-07-02,Male,ariel.sandoval@hotmail.com,+92-303-4995833,"Multan, Punjab",2021-01-19,2025-01-23 14:41:00,P600,Groceries,32149.66,2,SALE20,Bank Transfer,Tablet,9,4,
T100948,C1976,2006-01-05,Male,robert.stark@outlook.com,+92-314-2543349,"Hyderabad, Sindh",2022-03-24,2025-06-30 12:26:34,P840,Home Decor,33771.91,1,NEW10,JazzCash,Desktop,3,4,
T100949,C1855,1964-05-06,Male,zachary.robinson@yahoo.com,+92-337-1168605,"Faisalabad, Punjab",2021-08-01,2025-04-12 03:27:24,P104,Electronics,46331.65,3,SALE20,Debit Card,Desktop,7,1,
T100950,C1429,1963-09-09,Male,rebecca.kelly@outlook.com,+92-314-7930088,"Hyderabad, Sindh",2025-09-13,2025-01-06 14:36:48,P802,Books,11318.98,4,,Cash,Tablet,8,2,Speech become around reveal operation money organization doctor.
T100951,C1551,1999-12-30,Male,sarah.thompson@hotmail.com,+92-347-9996238,"Islamabad, Capital Territory",2022-06-09,2025-09-22 06:11:33,P474,Beauty,19399.19,5,DISCOUNT5,Cash,Tablet,4,1,
T100952,C1765,1977-07-09,Female,renee.wolfe@outlook.com,+92-336-1768056,"Peshawar, Khyber Pakhtunkhwa",2022-07-09,2025-09-17 07:38:21,P679,Beauty,37849.24,4,SALE20,Cash,Tablet,6,8,Kitchen box about wait table mother and money word discover recognize everything friend thing outside.
T100953,C1752,1958-07-06,Female,alyssa.haynes@yahoo.com,+92-300-5193002,"Peshawar, Khyber Pakhtunkhwa",2024-08-22,2025-10-29 21:05:36,P196,Electronics,24986.55,1,,Cash,Tablet,5,6,Person anything science.
T100954,C1559,1960-12-31,Female,kristy.hart@gmail.com,+92-303-2285330,"Sialkot, Punjab",2025-06-29,2025-11-06 08:50:08,P544,Electronics,45653.79,5,,Credit Card,Mobile,10,4,Type relationship plan individual because show.
T100955,C1819,1975-11-24,Male,william.keith@outlook.com,+92-303-3125939,"Lahore, Punjab",2024-01-09,2025-04-26 11:21:21,P208,Clothing,32195.28,3,,Bank Transfer,Desktop,1,6,Color trouble agent small bank world purpose investment.
T100956,C1617,2006-12-18,Male,eric.henry.jr.@hotmail.com,+92-328-4029855,"Rawalpindi, Punjab",2025-08-03,2025-10-30 20:31:00,P891,Groceries,48409.77,1,,Easypaisa,Mobile,5,1,Give worker set field learn recently eight.
T100957,C1919,1964-06-23,Male,daniel.fox@yahoo.com,+92-318-1733490,"Peshawar, Khyber Pakhtunkhwa",2023-02-01,2025-02-13 12:39:11,P214,Home Decor,33749.69,2,SALE20,Easypaisa,Desktop,8,3,
T100958,C1225,1978-05-27,Female,thomas.harris@gmail.com,+92-320-6866446,"Islamabad, Capital Territory",2024-11-29,2025-09-28 08:56:56,P615,Groceries,11521.76,3,SALE20,Cash,Tablet,10,5,Suggest the treat detail year tell because woman race water purpose.
T100959,C1499,1986-01-24,Male,mitchell.sellers@outlook.com,+92-338-5097740,"Faisalabad, Punjab",2021-06-01,2025-04-25 16:42:06,P547,Toys,28003.9,4,,Easypaisa,Mobile,9,7,Across party market dark language mean.
T100960,C1224,1981-10-18,Female,erica.johnson@gmail.com,+92-318-3176277,"Hyderabad, Sindh",2022-06-05,2025-10-18 07:09:13,P316,Clothing,38700.82,1,FREESHIP,JazzCash,Desktop,7,10,Behind once by final project paper.
T100961,C1279,1966-02-06,Male,sylvia.schroeder@outlook.com,+92-338-7674289,"Rawalpindi, Punjab",2024-05-12,2025-04-08 15:58:58,P648,Electronics,33448.19,3,,Cash,Desktop,6,5,Your safe green agreement rock if magazine.
T100962,C1446,1986-03-11,Female,shannon.yu@outlook.com,+92-330-3053134,"Multan, Punjab",2021-10-31,2025-04-25 10:29:38,P480,Clothing,5047.87,1,,Bank Transfer,Mobile,8,9,
T100963,C1497,1954-11-27,Female,tom.foster@gmail.com,+92-342-2288554,"Multan, Punjab",2025-08-10,2025-09-22 11:51:22,P440,Groceries,41230.59,4,DISCOUNT5,JazzCash,Desktop,2,5,Real better manager huge today probably my.
T100964,C1029,1999-09-01,Female,eric.taylor@gmail.com,+92-304-5197640,"Karachi, Sindh",2021-03-09,2025-01-03 15:06:55,P663,Home Decor,31104.14,3,NEW10,Debit Card,Mobile,7,2,
T100965,C1398,1964-11-19,Male,travis.conner@yahoo.com,+92-334-4453773,"Multan, Punjab",2022-10-28,2024-12-07 10:51:11,P663,Groceries,45264.07,5,FREESHIP,Cash,Desktop,9,3,Important door name.
T100966,C1344,1968-06-27,Female,marie.thompson@outlook.com,+92-331-6988766,"Faisalabad, Punjab",2022-07-27,2025-03-23 23:31:03,P183,Beauty,22342.71,2,,Easypaisa,Tablet,10,4,Agency rock however simply policy least.
T100967,C1684,1966-07-23,Male,melissa.mcfarland@outlook.com,+92-314-8441397,"Islamabad, Capital Territory",2022-02-06,2025-06-22 01:06:27,P847,Clothing,46571.92,5,SALE20,Debit Card,Tablet,7,3,Commercial city interesting itself method reality action.
T100968,C1695,1975-05-09,Male,courtney.chapman@gmail.com,+92-345-6078780,"Sialkot, Punjab",2023-05-28,2024-12-01 16:21:31,P702,Sports,45212.2,5,,JazzCash,Mobile,3,3,Language however wear writer foot cost true own throughout Mrs.
T100969,C1817,1975-10-11,Male,eric.barker@yahoo.com,+92-323-5910412,"Peshawar, Khyber Pakhtunkhwa",2021-12-24,2025-05-29 12:54:55,P420,Clothing,41136.56,3,FREESHIP,Debit Card,Desktop,2,3,
T100970,C1414,1960-04-26,Male,nicholas.rush@gmail.com,+92-341-5097093,"Karachi, Sindh",2024-03-03,2025-02-08 05:12:31,P682,Groceries,20244.37,2,NEW10,JazzCash,Desktop,4,4,
T100971,C1741,1967-05-31,Male,jenna.gamble@hotmail.com,+92-333-5488496,"Hyderabad, Sindh",2020-12-10,2025-09-25 09:45:39,P867,Electronics,28870.31,2,,Easypaisa,Mobile,3,3,
T100972,C1169,1970-12-03,Female,amanda.guzman@yahoo.com,+92-320-9446412,"Karachi, Sindh",2024-01-05,2024-12-30 11:27:47,P574,Books,16083.04,4,,Easypaisa,Tablet,6,1,A fact on space not blood food performance.
T100973,C1860,1968-09-07,Male,tracy.walker@hotmail.com,+92-306-1905928,"Quetta, Balochistan",2021-05-11,2025-08-05 10:44:27,P806,Sports,16730.3,4,SALE20,JazzCash,Desktop,1,9,Let its window structure herself agent stuff treatment hard score.
T100974,C1478,1984-07-22,Female,taylor.taylor@yahoo.com,+92-322-7892648,"Karachi, Sindh",2025-03-10,2025-10-04 08:39:49,P581,Electronics,16293.51,5,FREESHIP,Bank Transfer,Desktop,9,8,First under truth wait fact significant.
T100975,C1941,1960-12-26,Female,cynthia.haas@outlook.com,+92-345-9157211,"Peshawar, Khyber Pakhtunkhwa",2020-12-13,2025-05-10 06:29:35,P271,Toys,17355.13,3,FREESHIP,Easypaisa,Desktop,7,4,Throughout sit form necessary country.
T100976,C1130,2004-02-16,Female,stephen.davis@gmail.com,+92-317-2316106,"Rawalpindi, Punjab",2021-10-22,2024-11-14 04:03:09,P820,Beauty,24750.74,1,FREESHIP,Credit Card,Tablet,3,9,Well cause whatever television test go.
T100977,C1637,1971-07-03,Female,margaret.tanner@yahoo.com,+92-313-3300684,"Rawalpindi, Punjab",2025-04-23,2024-11-19 06:11:27,P807,Beauty,18729.66,5,FREESHIP,JazzCash,Mobile,9,6,Move kid possible success final investment argue.
T100978,C1546,1965-05-04,Male,derek.wright@outlook.com,+92-333-4867751,"Peshawar, Khyber Pakhtunkhwa",2023-02-10,2024-11-29 03:49:59,P196,Sports,28693.82,4,DISCOUNT5,Credit Card,Desktop,7,8,Similar above owner energy.
T100979,C1027,2001-06-11,Female,david.rodriguez@outlook.com,+92-319-4536127,"Sialkot, Punjab",2025-05-12,2025-02-18 02:28:51,P490,Home Decor,34954.06,4,,Credit Card,Tablet,9,1,Region Congress way night threat glass leg anyone.
T100980,C1928,1992-08-22,Male,james.oconnor@hotmail.com,+92-307-7247667,"Sialkot, Punjab",2020-12-03,2025-04-12 07:13:36,P669,Books,1238.62,4,,Cash,Tablet,6,10,Politics similar operation adult big theory.
T100981,C1403,2007-08-18,Female,stacey.snyder@hotmail.com,+92-346-3381714,"Hyderabad, Sindh",2023-06-06,2025-04-16 21:23:39,P629,Books,38026.11,4,,Easypaisa,Mobile,7,5,
T100982,C1606,1980-04-26,Male,joshua.garcia@outlook.com,+92-302-4944411,"Quetta, Balochistan",2022-01-05,2025-04-21 01:40:49,P145,Beauty,9491.31,4,,Cash,Mobile,5,4,Plant as medical structure already every.
T100983,C1577,1955-03-09,Female,sean.curtis@hotmail.com,+92-344-8386629,"Sialkot, Punjab",2023-07-26,2024-12-15 16:45:58,P825,Electronics,44760.68,1,,Debit Card,Mobile,4,10,Senior age product over chance.
T100984,C1678,1987-05-02,Female,carla.jones@outlook.com,+92-341-8612879,"Multan, Punjab",2022-12-03,2025-03-07 10:09:15,P151,Books,233.0,1,,Debit Card,Tablet,5,2,Class surface impact decision.
T100985,C1027,1965-09-10,Male,elizabeth.flores@outlook.com,+92-307-1357181,"Karachi, Sindh",2024-12-07,2025-03-15 02:03:20,P868,Groceries,21071.27,4,SALE20,Credit Card,Tablet,8,4,Plant administration collection among site material crime wait.
T100986,C1085,1978-04-22,Female,angela.jackson@outlook.com,+92-331-1566334,"Sialkot, Punjab",2022-08-31,2025-07-08 05:41:27,P891,Groceries,48244.49,3,,Debit Card,Mobile,7,8,Size toward prepare interest employee source later.
T100987,C1658,1961-08-25,Female,nicholas.payne@hotmail.com,+92-317-5663517,"Hyderabad, Sindh",2022-06-15,2025-06-23 15:56:49,P447,Toys,28408.65,2,,Easypaisa,Desktop,1,1,Light society play yes recently.
T100988,C1438,1986-11-20,Female,anna.wheeler@yahoo.com,+92-337-7445414,"Islamabad, Capital Territory",2024-11-20,2024-11-16 11:32:11,P342,Beauty,2632.18,3,DISCOUNT5,Bank Transfer,Mobile,9,9,Manager site begin politics everyone hospital professional our top question traditional eight.
T100989,C1138,1992-04-07,Male,karen.johnson@outlook.com,+92-319-2417562,"Islamabad, Capital Territory",2024-11-30,2025-08-27 01:08:45,P590,Home Decor,15042.26,3,DISCOUNT5,Debit Card,Desktop,9,6,Myself manage decade position education.
T100990,C1887,2001-08-02,Male,carmen.preston@gmail.com,+92-303-5682394,"Lahore, Punjab",2024-12-02,2024-12-03 03:11:13,P647,Books,44714.38,5,,Debit Card,Desktop,3,9,Despite form assume herself investment near.
T100991,C1472,1981-08-31,Male,brian.harris@gmail.com,+92-339-7441381,"Karachi, Sindh",2022-09-02,2025-09-11 14:02:28,P883,Beauty,26087.13,4,NEW10,Bank Transfer,Mobile,4,8,Production industry until method program their media skill.
T100992,C1186,2002-05-27,Male,michael.bowen@hotmail.com,+92-331-1316224,"Faisalabad, Punjab",2021-09-09,2024-12-22 00:48:30,P927,Electronics,40089.93,2,FREESHIP,Easypaisa,Mobile,1,9,Scientist director vote good natural investment civil indicate manager.
T100993,C1051,1969-04-23,Female,deborah.campbell@outlook.com,+92-324-7453578,"Karachi, Sindh",2022-04-25,2024-11-26 10:33:27,P816,Clothing,21571.71,1,NEW10,JazzCash,Desktop,10,4,Without stop military drive ahead production leave half likely under.
T100994,C1266,1986-12-28,Male,anthony.armstrong@outlook.com,+92-328-1745169,"Lahore, Punjab",2024-02-24,2025-04-29 08:50:34,P718,Clothing,18987.66,4,NEW10,JazzCash,Desktop,3,8,Fact city this impact sound night prevent power feeling the.
T100995,C1388,2000-05-03,Male,brittany.ward@yahoo.com,+92-314-4451578,"Peshawar, Khyber Pakhtunkhwa",2025-07-21,2025-06-23 08:29:28,P978,Sports,36448.81,2,DISCOUNT5,Credit Card,Desktop,6,10,You real term all.
T100996,C1335,1980-06-15,Female,edward.stanley@yahoo.com,+92-324-4094168,"Faisalabad, Punjab",2025-06-15,2025-05-14 09:45:39,P321,Home Decor,19547.66,1,DISCOUNT5,Debit Card,Mobile,9,3,
T100997,C1216,1986-05-22,Male,christina.johnson@gmail.com,+92-342-8232405,"Hyderabad, Sindh",2021-06-14,2025-07-23 15:42:40,P168,Electronics,21134.86,2,,Cash,Mobile,8,2,Shake so five arrive yes.
T100998,C1465,2002-11-28,Female,edgar.miller@gmail.com,+92-334-1876771,"Lahore, Punjab",2022-02-02,2025-05-07 07:14:19,P660,Sports,12181.52,2,,Debit Card,Mobile,3,4,Other mother husband close state anything.
T100999,C1334,1971-05-15,Male,elizabeth.sanders@gmail.com,+92-342-6119535,"Hyderabad, Sindh",2021-12-05,2024-12-25 01:55:07,P484,Toys,22726.89,2,,Bank Transfer,Mobile,9,2,
T101000,C1345,2006-10-10,Female,matthew.davis.md@gmail.com,+92-302-6835191,"Hyderabad, Sindh",2025-03-09,2025-10-27 17:34:47,P723,Home Decor,13813.75,3,NEW10,Bank Transfer,Mobile,10,7,Exactly truth serve serve note.
T101001,C1779,1961-05-15,Female,stephen.wood@outlook.com,+92-301-6640806,"Karachi, Sindh",2022-01-31,2025-02-12 18:54:07,P258,Books,22313.8,5,FREESHIP,Bank Transfer,Mobile,5,9,Land trip majority center will fire play two project wide.
T101002,C1900,1981-03-23,Male,dennis.marshall@gmail.com,+92-316-4633007,"Faisalabad, Punjab",2021-06-05,2024-11-21 07:16:28,P620,Toys,2352.92,4,,Credit Card,Tablet,7,3,
T101003,C1388,1963-08-05,Male,derrick.brown@yahoo.com,+92-348-1458775,"Faisalabad, Punjab",2024-11-29,2024-11-14 10:16:18,P695,Groceries,20073.85,4,,Easypaisa,Desktop,8,3,Drop understand as.
T101004,C1284,1976-07-06,Male,mary.miller@outlook.com,+92-321-8282586,"Islamabad, Capital Territory",2025-03-20,2025-08-24 16:32:16,P591,Books,7366.3,3,DISCOUNT5,Cash,Desktop,4,7,
T101005,C1770,2006-10-10,Female,joshua.arellano@hotmail.com,+92-327-1958290,"Hyderabad, Sindh",2021-06-19,2025-07-19 05:08:41,P276,Home Decor,20835.85,4,,Credit Card,Tablet,7,1,
T101006,C1974,1963-12-08,Female,kristen.randall@yahoo.com,+92-306-7511414,"Quetta, Balochistan",2025-08-30,2025-02-16 19:37:40,P922,Sports,46336.89,3,,Easypaisa,Tablet,4,9,Friend year body although car recent above yeah.
T101007,C1851,1982-01-23,Male,jennifer.nichols@hotmail.com,+92-346-5822081,"Quetta, Balochistan",2022-04-01,2025-06-22 04:59:53,P621,Beauty,21029.08,3,,Cash,Tablet,2,1,Price where behind.
T101008,C1431,2007-06-21,Male,karen.keith@gmail.com,+92-334-8776282,"Rawalpindi, Punjab",2022-12-13,2025-02-06 10:22:20,P382,Clothing,28094.91,1,FREESHIP,Bank Transfer,Desktop,7,10,Gas those cause less enter raise public.
T101009,C1258,1977-02-09,Female,blake.orr@gmail.com,+92-327-9705913,"Hyderabad, Sindh",2024-05-13,2025-06-06 00:27:02,P439,Toys,15082.28,1,DISCOUNT5,Easypaisa,Tablet,4,10,Station seek per strategy former bad.
T101010,C1854,1974-02-13,Male,kathryn.lester@outlook.com,+92-316-3727117,"Rawalpindi, Punjab",2023-12-04,2025-09-01 03:57:39,P418,Beauty,44966.13,3,,JazzCash,Mobile,4,4,Born dream good ahead year cold group.
T101011,C1083,2000-10-06,Male,megan.oliver@outlook.com,+92-324-8840537,"Peshawar, Khyber Pakhtunkhwa",2022-10-07,2025-06-09 04:28:34,P987,Groceries,3117.59,5,,Easypaisa,Desktop,1,8,Stage chance its put town south gas reality model many.
T101012,C1481,2004-07-20,Male,peter.thompson@yahoo.com,+92-347-4996784,"Rawalpindi, Punjab",2023-01-30,2024-12-03 04:25:51,P154,Groceries,18014.17,3,DISCOUNT5,Debit Card,Mobile,9,2,Court resource glass fall west employee.
T101013,C1019,1983-09-29,Female,dr..rhonda.martinez@hotmail.com,+92-308-1254735,"Hyderabad, Sindh",2024-04-21,2025-09-21 11:11:49,P773,Sports,31823.91,5,SALE20,Easypaisa,Mobile,5,6,
T101014,C1767,1995-06-21,Female,william.graham@outlook.com,+92-317-5603547,"Lahore, Punjab",2021-05-10,2025-08-11 10:31:02,P198,Clothing,25699.01,1,,Easypaisa,Tablet,7,2,With sometimes statement personal.
T101015,C1552,1981-08-26,Female,lori.flowers.md@outlook.com,+92-305-5193173,"Peshawar, Khyber Pakhtunkhwa",2024-07-09,2025-06-13 09:56:33,P626,Groceries,9883.67,5,DISCOUNT5,Cash,Desktop,1,10,Discussion behind live top fight stock fine range read recognize under individual listen name blue lay.
T101016,C1053,1991-03-13,Male,suzanne.jones@hotmail.com,+92-349-5963118,"Faisalabad, Punjab",2021-03-19,2025-08-27 21:34:08,P241,Toys,36199.72,3,,Easypaisa,Mobile,2,4,Kind history young cell beautiful fish little white rest.
T101017,C1974,1959-09-23,Male,james.nguyen@hotmail.com,+92-321-7620309,"Rawalpindi, Punjab",2023-07-29,2025-08-05 14:59:49,P272,Groceries,30875.07,4,,Cash,Desktop,8,2,Set either big send.
T101018,C1358,1978-06-15,Male,jimmy.marks@gmail.com,+92-302-5601485,"Islamabad, Capital Territory",2024-03-16,2025-10-05 23:32:14,P839,Beauty,8204.31,2,,Bank Transfer,Desktop,3,8,Message moment memory situation kind.
T101019,C1229,1988-01-29,Female,lisa.mills@gmail.com,+92-323-5508832,"Lahore, Punjab",2021-01-30,2025-08-08 13:35:15,P872,Toys,30720.91,1,FREESHIP,Bank Transfer,Desktop,7,9,Add perform arrive number.
T101020,C1665,2000-06-07,Male,jason.hernandez@outlook.com,+92-342-5202915,"Islamabad, Capital Territory",2022-06-27,2025-07-09 21:10:54,P588,Electronics,20008.93,5,DISCOUNT5,JazzCash,Mobile,3,5,Page issue after such type our wear job.
T101021,C1070,2005-03-27,Male,olivia.ayers@gmail.com,+92-341-1207016,"Peshawar, Khyber Pakhtunkhwa",2024-01-10,2025-08-04 06:24:49,P266,Beauty,13613.79,1,,Bank Transfer,Mobile,9,5,Wait financial allow form past opportunity central start trial region industry dinner sound way.
T101022,C1799,1994-10-03,Female,kristine.garcia@outlook.com,+92-307-6148846,"Sialkot, Punjab",2024-03-04,2025-02-19 11:35:13,P101,Beauty,23099.63,3,NEW10,Cash,Tablet,1,10,Exactly director simple turn.
T101023,C1980,1956-09-05,Male,joseph.cooper@outlook.com,+92-336-6385308,"Faisalabad, Punjab",2024-09-03,2025-06-17 18:46:55,P155,Beauty,41900.71,4,FREESHIP,Credit Card,Tablet,4,9,Whatever final general very price practice arm hard.
T101024,C1667,1969-12-08,Male,james.washington@hotmail.com,+92-316-3999504,"Islamabad, Capital Territory",2022-10-05,2024-11-07 23:21:11,P281,Sports,43012.13,1,FREESHIP,JazzCash,Tablet,4,9,Husband hand teacher certain compare reveal.
T101025,C1041,1996-04-04,Female,amanda.hill@outlook.com,+92-328-8763225,"Hyderabad, Sindh",2021-12-06,2025-03-09 03:35:28,P664,Beauty,9181.43,3,,Credit Card,Mobile,7,4,East car gun he her.
T101026,C1772,1966-12-22,Female,lee.steele@outlook.com,+92-301-8380453,"Sialkot, Punjab",2024-12-04,2025-02-11 14:41:47,P318,Groceries,40174.83,3,,Credit Card,Desktop,5,9,Paper ask responsibility fall agency expect else.
